v_ID,v_Frame_output,v_Vel_output,Frame_ID,v_Vel,v_Acc,Space_Headway,Time_Headway
472,2535,15.14,2534,14.08,-6.94,42.08,2.99
468,2536,12.5,2535,10.0,0.0,45.08,4.51
475,2536,19.61,2535,15.14,-4.27,33.98,2.24
472,2536,14.64,2535,13.33,-8.26,41.69,3.13
475,2537,19.15,2536,14.64,-6.2,33.76,2.31
468,2537,11.67,2536,10.0,0.0,44.9,4.49
472,2537,14.14,2536,12.5,-8.44,41.4,3.31
472,2538,13.89,2537,11.67,-8.24,41.19,3.53
468,2538,10.92,2537,10.0,0.0,44.71,4.47
475,2538,18.8,2537,14.14,-4.7,33.55,2.37
475,2539,18.71,2538,13.89,-0.44,33.3,2.4
472,2539,13.98,2538,10.92,-6.92,41.08,3.76
468,2539,10.37,2538,10.0,0.0,44.53,4.45
475,2540,18.77,2539,13.98,2.84,32.97,2.36
468,2540,10.07,2539,10.0,0.0,44.35,4.43
472,2540,14.24,2539,10.37,-4.33,41.04,3.96
475,2541,18.77,2540,14.24,3.01,32.57,2.29
472,2541,14.45,2540,10.07,-1.6,41.04,4.08
468,2541,9.97,2540,10.0,0.0,44.16,4.42
475,2542,18.73,2541,14.45,1.21,32.1,2.22
472,2542,14.5,2541,9.97,0.07,41.05,4.12
468,2542,9.98,2541,10.0,0.0,43.98,4.4
472,2543,14.5,2542,9.98,0.25,41.06,4.11
468,2543,10.0,2542,10.0,0.0,43.8,4.38
475,2543,18.72,2542,14.5,-0.41,31.63,2.18
472,2544,14.73,2543,10.0,0.0,41.06,4.11
468,2544,10.0,2543,10.0,0.0,43.63,4.36
475,2544,18.67,2543,14.5,0.13,31.19,2.15
472,2545,15.24,2544,10.0,0.0,41.06,4.11
475,2545,18.4,2544,14.73,3.62,30.76,2.09
468,2545,10.0,2544,10.0,0.0,43.46,4.35
475,2546,17.84,2545,15.24,6.88,30.29,1.99
468,2546,10.0,2545,10.0,0.0,43.23,4.32
472,2546,15.73,2545,10.0,0.0,41.06,4.11
472,2547,15.75,2546,10.0,0.0,41.06,4.11
468,2547,10.0,2546,10.0,0.0,42.88,4.29
475,2547,17.2,2546,15.73,4.77,29.72,1.89
472,2548,14.99,2547,10.0,0.0,41.05,4.11
475,2548,16.69,2547,15.75,-3.49,29.07,1.85
468,2548,10.0,2547,10.02,0.25,42.41,4.23
468,2549,10.0,2548,10.03,0.08,41.82,4.17
475,2549,16.27,2548,14.99,-11.2,28.47,1.9
472,2549,13.63,2548,10.0,0.0,41.06,4.11
468,2550,10.0,2549,9.9,-2.04,41.16,4.16
475,2550,15.81,2549,13.63,-11.2,28.05,2.06
472,2550,12.29,2549,10.0,0.0,41.07,4.11
472,2551,11.41,2550,10.0,0.0,41.08,4.11
475,2551,15.38,2550,12.29,-11.2,27.74,2.26
468,2551,10.0,2550,9.47,-6.27,40.51,4.28
472,2552,11.03,2551,10.0,0.0,41.03,4.1
475,2552,15.09,2551,11.41,-5.65,27.6,2.42
468,2552,10.0,2551,8.63,-10.71,39.92,4.63
475,2553,15.0,2552,11.03,-1.01,27.52,2.5
468,2553,10.0,2552,7.5,-11.2,39.48,5.26
472,2553,10.98,2552,10.0,0.0,40.84,4.08
472,2554,11.01,2553,10.0,0.0,40.53,4.05
475,2554,14.93,2553,10.98,0.34,27.44,2.5
468,2554,10.0,2553,6.36,-10.69,39.16,6.16
472,2555,11.0,2554,10.0,0.0,40.08,4.01
475,2555,14.64,2554,11.01,0.09,27.34,2.48
468,2555,10.03,2554,5.53,-6.25,38.97,7.05
468,2556,10.1,2555,5.1,-2.05,38.85,7.62
475,2556,14.1,2555,11.0,-0.21,27.23,2.48
472,2556,10.92,2555,10.03,0.49,39.58,3.95
468,2557,10.15,2556,4.97,0.07,38.73,7.79
475,2557,13.48,2556,10.92,-1.13,27.13,2.48
472,2557,10.75,2556,10.1,0.93,39.06,3.87
468,2558,10.15,2557,4.98,0.25,38.6,7.75
475,2558,13.05,2557,10.75,-2.32,27.05,2.52
472,2558,10.5,2557,10.15,0.46,38.54,3.8
475,2559,12.95,2558,10.5,-2.89,27.01,2.57
468,2559,10.12,2558,5.0,0.0,38.46,7.69
472,2559,10.25,2558,10.15,-0.44,38.02,3.75
472,2560,10.08,2559,10.12,-0.67,37.5,3.71
468,2560,10.06,2559,5.0,0.0,38.33,7.67
475,2560,13.06,2559,10.25,-2.33,26.99,2.63
468,2561,9.9,2560,5.0,0.0,38.2,7.64
475,2561,13.2,2560,10.08,-1.15,26.99,2.68
472,2561,10.0,2560,10.06,-0.42,36.99,3.68
472,2562,9.99,2561,9.9,-2.04,36.48,3.68
468,2562,9.47,2561,5.0,0.0,38.06,7.61
475,2562,13.26,2561,10.0,-0.23,27.01,2.7
472,2563,10.0,2562,9.47,-6.24,35.97,3.8
468,2563,8.64,2562,5.0,0.0,37.93,7.59
475,2563,13.26,2562,9.99,0.09,27.02,2.7
468,2564,7.5,2563,5.0,0.0,37.8,7.56
472,2564,10.0,2563,8.64,-10.7,35.53,4.11
475,2564,13.25,2563,10.0,0.09,26.96,2.7
472,2565,9.99,2564,7.5,-11.2,35.22,4.7
475,2565,13.25,2564,10.0,0.03,26.77,2.68
468,2565,6.36,2564,5.0,0.0,37.66,7.53
475,2566,13.25,2565,9.99,-0.19,26.46,2.65
472,2566,9.95,2565,6.36,-10.72,35.03,5.51
468,2566,5.53,2565,5.0,0.0,37.53,7.51
472,2567,9.89,2566,5.53,-6.26,34.97,6.32
468,2567,5.1,2566,5.0,0.0,37.4,7.48
475,2567,13.25,2566,9.95,-0.57,26.02,2.61
472,2568,9.84,2567,5.1,-2.03,34.98,6.86
468,2568,4.97,2567,5.0,0.0,37.26,7.45
475,2568,13.25,2567,9.89,-0.75,25.51,2.58
475,2569,13.25,2568,9.84,-0.37,25.02,2.54
472,2569,9.84,2568,4.97,0.08,35.0,7.04
468,2569,4.98,2568,5.0,0.0,37.13,7.43
475,2570,13.25,2569,9.84,0.34,24.53,2.49
468,2570,5.0,2569,5.0,0.0,37.0,7.4
472,2570,9.91,2569,4.98,0.25,35.0,7.03
475,2571,13.25,2570,9.91,1.0,24.05,2.43
472,2571,9.98,2570,5.0,0.0,35.0,7.0
468,2571,5.0,2570,5.0,0.0,36.86,7.37
475,2572,13.25,2571,9.98,0.66,23.55,2.36
468,2572,5.0,2571,5.0,0.0,36.73,7.35
472,2572,9.92,2571,5.0,0.0,35.0,7.0
472,2573,9.61,2572,5.0,0.0,35.0,7.0
475,2573,13.26,2572,9.92,-1.49,23.04,2.32
468,2573,5.0,2572,5.0,0.0,36.6,7.32
468,2574,5.0,2573,5.0,0.0,36.46,7.29
475,2574,13.27,2573,9.61,-4.51,22.54,2.35
472,2574,9.15,2573,5.0,0.0,35.0,7.0
472,2575,8.8,2574,5.0,0.0,35.0,7.0
475,2575,13.18,2574,9.15,-5.58,22.09,2.41
468,2575,5.0,2574,5.01,0.23,36.33,7.25
475,2576,12.88,2575,8.8,-2.33,21.72,2.47
472,2576,8.81,2575,5.0,0.0,35.0,7.0
468,2576,5.0,2575,5.03,0.17,36.2,7.2
472,2577,9.04,2576,5.0,0.0,35.02,7.0
475,2577,12.29,2576,8.81,2.65,21.39,2.43
468,2577,5.0,2576,4.92,-1.81,36.04,7.33
475,2578,11.49,2577,9.04,3.49,21.0,2.32
472,2578,9.07,2577,5.0,0.0,35.03,7.01
468,2578,5.0,2577,4.5,-6.07,35.89,7.98
475,2579,10.72,2578,9.07,-1.78,20.55,2.27
468,2579,5.0,2578,3.69,-10.52,35.8,9.7
472,2579,8.56,2578,5.0,0.0,34.98,7.0
472,2580,7.54,2579,5.0,0.0,34.8,6.96
475,2580,10.21,2579,8.56,-9.01,20.1,2.35
468,2580,5.0,2579,2.59,-11.2,35.84,13.84
468,2581,5.0,2580,1.49,-10.24,36.0,24.16
472,2581,6.41,2580,5.0,0.0,34.49,6.9
475,2581,9.98,2580,7.54,-11.2,19.78,2.62
472,2582,5.47,2581,5.0,0.0,34.07,6.81
475,2582,9.96,2581,6.41,-10.75,19.58,3.05
468,2582,5.0,2581,0.68,-6.27,36.28,53.35
475,2583,9.99,2582,5.47,-7.85,19.51,3.57
468,2583,5.0,2582,0.22,-2.65,36.62,166.47
472,2583,4.66,2582,5.0,0.0,33.58,6.72
472,2584,3.8,2583,5.0,0.0,33.08,6.62
468,2584,5.0,2583,0.0,0.0,36.98,9999.99
475,2584,10.02,2583,4.66,-7.53,19.51,4.19
472,2585,2.82,2584,5.0,0.0,32.58,6.52
475,2585,10.03,2584,3.8,-9.47,19.57,5.15
468,2585,5.0,2584,0.0,0.0,37.34,9999.99
472,2586,1.85,2585,5.0,0.0,32.08,6.42
475,2586,9.92,2585,2.82,-10.83,19.72,6.99
468,2586,5.0,2585,0.0,0.0,37.69,9999.99
472,2587,1.16,2586,5.0,0.0,31.58,6.32
475,2587,9.62,2586,1.85,-9.02,20.01,10.81
468,2587,5.0,2586,0.0,0.0,38.05,9999.99
468,2588,5.0,2587,0.0,0.0,38.41,9999.99
475,2588,9.19,2587,1.16,-5.0,20.39,17.58
472,2588,0.82,2587,5.0,0.0,31.08,6.22
468,2589,5.0,2588,0.0,0.0,38.76,9999.99
475,2589,8.73,2588,0.82,-1.53,20.83,25.4
472,2589,0.72,2588,5.0,0.0,30.58,6.12
475,2590,8.31,2589,0.72,0.12,21.26,29.53
472,2590,0.74,2589,5.0,0.0,30.09,6.02
468,2590,5.0,2589,0.94,7.24,39.1,41.6
472,2591,0.75,2590,5.0,0.0,29.71,5.94
468,2591,5.0,2590,1.72,8.86,39.34,22.87
475,2591,7.8,2590,0.74,0.21,21.69,29.31
472,2592,0.75,2591,5.0,0.0,29.44,5.89
468,2592,5.0,2591,2.52,7.59,39.47,15.66
475,2592,7.08,2591,0.75,0.0,22.12,29.49
468,2593,5.0,2592,3.11,4.45,39.52,12.71
475,2593,6.24,2592,0.75,0.0,22.54,30.05
472,2593,0.75,2592,5.0,0.0,29.25,5.85
472,2594,0.75,2593,5.0,0.0,29.1,5.82
468,2594,5.0,2593,3.42,1.53,39.52,11.56
475,2594,5.54,2593,0.75,0.0,22.97,30.62
475,2595,5.02,2594,0.75,0.0,23.39,31.19
472,2595,0.75,2594,5.0,0.0,28.96,5.79
468,2595,5.0,2594,3.52,-0.02,39.52,11.23
472,2596,0.75,2595,5.0,0.0,28.81,5.76
468,2596,5.0,2595,3.51,-0.15,39.52,11.26
475,2596,4.6,2595,0.75,0.0,23.82,31.76
472,2597,0.75,2596,5.0,0.0,28.66,5.73
468,2597,5.0,2596,3.51,0.05,39.53,11.26
475,2597,4.17,2596,0.75,0.0,24.24,32.32
472,2598,0.75,2597,5.0,0.0,28.52,5.7
475,2598,3.73,2597,0.75,0.0,24.67,32.89
468,2598,5.0,2597,3.5,-0.12,39.53,11.29
475,2599,3.31,2598,0.75,0.0,25.09,33.45
468,2599,5.0,2598,3.46,-0.58,39.54,11.43
472,2599,0.75,2598,5.0,0.0,28.37,5.67
475,2600,2.8,2599,0.75,0.0,25.52,34.02
468,2600,5.0,2599,3.37,-1.17,39.54,11.73
472,2600,0.75,2599,5.0,0.0,28.21,5.64
475,2601,2.1,2600,0.75,0.0,25.94,34.59
468,2601,5.0,2600,3.25,-1.45,39.57,12.17
472,2601,0.74,2600,5.0,0.0,28.05,5.61
468,2602,5.0,2601,3.12,-1.15,39.61,12.69
475,2602,1.28,2601,0.74,-0.11,26.37,35.63
472,2602,0.73,2601,5.0,0.0,27.86,5.57
475,2603,0.59,2602,0.73,-0.23,26.79,36.7
468,2603,5.0,2602,3.04,-0.56,39.66,13.05
472,2603,0.75,2602,5.0,0.0,27.67,5.53
468,2604,5.0,2603,3.0,-0.11,39.71,13.24
475,2604,0.18,2603,0.75,0.5,27.22,36.3
472,2604,0.92,2603,5.0,0.0,27.47,5.49
475,2605,0.0,2604,0.92,2.59,27.66,30.07
472,2605,1.31,2604,5.0,0.0,27.26,5.45
468,2605,5.0,2604,3.0,0.04,39.76,13.25
472,2606,1.9,2605,5.0,0.0,27.06,5.41
468,2606,5.0,2605,2.99,-0.05,39.85,13.33
475,2606,0.0,2605,1.31,5.22,28.07,21.43
468,2607,5.0,2606,2.98,-0.16,40.02,13.43
475,2607,0.0,2606,1.9,6.96,28.43,14.96
472,2607,2.53,2606,5.0,0.0,26.86,5.37
468,2608,5.0,2607,2.99,0.22,40.32,13.49
472,2608,2.97,2607,5.0,0.0,26.66,5.33
475,2608,0.0,2607,2.53,6.1,28.7,11.34
468,2609,5.0,2608,3.11,1.74,40.71,13.09
472,2609,3.14,2608,5.0,0.0,26.45,5.29
475,2609,0.0,2608,2.97,3.02,28.89,9.73
472,2610,3.12,2609,5.0,0.0,26.25,5.25
475,2610,0.0,2609,3.14,0.11,29.06,9.26
468,2610,5.0,2609,3.39,3.98,41.14,12.13
475,2611,0.0,2610,3.12,-1.07,29.24,9.37
468,2611,5.0,2610,3.85,5.43,41.52,10.78
472,2611,3.03,2610,5.0,0.0,26.1,5.22
475,2612,0.0,2611,3.03,-0.78,29.43,9.71
468,2612,5.0,2611,4.35,4.95,41.82,9.61
472,2612,2.98,2611,5.0,0.0,26.02,5.2
475,2613,0.0,2612,2.98,-0.08,29.64,9.95
472,2613,3.08,2612,5.0,0.0,25.99,5.2
468,2613,5.0,2612,4.74,2.98,42.07,8.87
468,2614,5.0,2613,4.96,1.3,42.28,8.52
472,2614,3.43,2613,5.0,0.0,25.99,5.2
475,2614,0.0,2613,3.08,1.65,29.85,9.69
468,2615,5.0,2614,5.04,0.14,42.49,8.43
472,2615,4.1,2614,5.0,0.0,26.0,5.2
475,2615,0.0,2614,3.43,5.04,30.06,8.76
472,2616,5.0,2615,5.0,0.0,26.02,5.2
475,2616,0.0,2615,4.1,8.55,30.21,7.37
468,2616,5.0,2615,4.91,-2.19,42.68,8.69
475,2617,0.82,2616,5.0,10.06,30.27,6.05
468,2617,5.0,2616,4.49,-5.91,42.9,9.55
472,2617,5.91,2616,5.0,0.0,26.02,5.2
475,2618,1.57,2617,5.91,8.52,30.21,5.11
468,2618,5.0,2617,3.77,-9.03,43.17,11.45
472,2618,6.57,2617,5.0,0.0,25.97,5.19
472,2619,6.92,2618,5.0,0.0,25.8,5.16
468,2619,5.0,2618,2.92,-8.83,43.56,14.92
475,2619,2.47,2618,6.57,5.03,30.06,4.58
468,2620,5.0,2619,2.2,-5.84,44.04,20.02
475,2620,3.35,2619,6.92,1.67,29.85,4.31
472,2620,7.02,2619,5.0,0.0,25.53,5.11
475,2621,4.0,2620,7.02,-0.06,29.64,4.22
468,2621,4.98,2620,1.69,-3.73,44.58,26.38
472,2621,7.01,2620,5.0,0.0,25.2,5.04
468,2622,4.97,2621,1.28,-3.94,45.15,35.27
475,2622,4.24,2621,7.01,-0.32,29.44,4.2
472,2622,6.97,2621,4.98,-0.25,24.85,4.99
472,2623,7.01,2622,4.97,-0.08,24.47,4.92
475,2623,4.07,2622,6.97,-0.26,29.23,4.19
468,2623,5.11,2622,0.86,-4.75,45.75,53.2
475,2624,3.81,2623,7.01,0.62,29.02,4.14
468,2624,5.59,2623,0.45,-3.99,46.41,103.14
472,2624,7.22,2623,5.11,2.26,24.05,4.71
472,2625,7.7,2624,5.59,6.87,23.57,4.22
475,2625,3.8,2624,7.22,3.19,28.83,3.99
468,2625,6.46,2624,0.15,-1.9,47.12,314.11
472,2626,8.39,2625,6.46,11.09,23.0,3.56
468,2626,7.47,2625,0.0,0.0,47.83,9999.99
475,2626,4.14,2625,7.7,6.51,28.68,3.72
475,2627,4.61,2626,8.39,8.02,28.59,3.41
472,2627,8.99,2626,7.47,10.41,22.3,2.98
468,2627,8.11,2626,0.0,0.0,48.55,9999.99
468,2628,8.0,2627,0.0,0.0,49.27,9999.99
472,2628,9.09,2627,8.11,3.38,21.45,2.65
475,2628,4.92,2627,8.99,4.86,28.54,3.17
468,2629,7.24,2628,0.73,5.26,49.96,68.45
475,2629,5.03,2628,9.09,-2.21,28.46,3.13
472,2629,8.55,2628,8.0,-5.67,20.58,2.57
472,2630,7.5,2629,7.24,-10.88,19.87,2.75
468,2630,6.27,2629,1.18,4.6,50.58,42.87
475,2630,5.0,2629,8.55,-9.27,28.32,3.31
472,2631,6.37,2630,6.27,-9.68,19.36,3.09
468,2631,5.53,2630,1.52,2.2,51.14,33.65
475,2631,4.97,2630,7.5,-11.2,28.17,3.76
472,2632,5.53,2631,5.53,-5.16,18.98,3.43
468,2632,5.16,2631,1.75,1.65,51.69,29.54
475,2632,5.08,2631,6.37,-10.8,28.02,4.4
475,2633,5.39,2632,5.53,-6.21,27.97,5.06
472,2633,5.1,2632,5.16,-1.66,18.65,3.61
468,2633,5.05,2632,2.06,4.06,52.23,25.35
472,2634,4.97,2633,5.05,-0.34,18.36,3.64
475,2634,5.85,2633,5.1,-2.05,27.98,5.49
468,2634,5.02,2633,2.59,6.91,52.71,20.35
475,2635,6.22,2634,4.97,0.07,28.0,5.63
468,2635,5.01,2634,3.33,8.18,53.17,15.97
472,2635,4.98,2634,5.02,-0.2,18.14,3.61
475,2636,6.22,2635,4.98,0.25,28.0,5.62
472,2636,5.0,2635,5.01,-0.1,18.02,3.6
468,2636,5.0,2635,4.07,7.02,53.73,13.2
472,2637,5.0,2636,5.0,0.0,17.98,3.6
475,2637,5.86,2636,5.0,0.0,28.0,5.6
468,2637,5.01,2636,4.63,4.33,54.37,11.74
475,2638,5.39,2637,5.0,0.0,28.0,5.6
472,2638,5.0,2637,5.01,0.23,17.99,3.59
468,2638,5.03,2637,4.93,1.6,55.16,11.19
468,2639,4.94,2638,5.03,-0.07,56.1,11.15
475,2639,5.08,2638,5.0,0.0,28.0,5.6
472,2639,5.0,2638,5.03,0.21,18.0,3.58
475,2640,4.97,2639,5.0,0.0,28.02,5.6
472,2640,5.0,2639,4.94,-1.61,17.99,3.64
468,2640,4.55,2639,5.02,-0.25,57.24,11.4
475,2641,4.98,2640,5.0,0.0,28.03,5.61
472,2641,5.0,2640,4.55,-5.6,17.97,3.95
468,2641,3.8,2640,5.0,0.0,58.45,11.69
475,2642,5.0,2641,5.0,0.0,27.98,5.6
472,2642,5.0,2641,3.8,-9.83,18.02,4.74
468,2642,2.76,2641,5.0,0.0,59.63,11.93
468,2643,1.73,2642,4.98,-0.25,60.8,12.21
472,2643,5.0,2642,2.76,-11.2,18.18,6.59
475,2643,5.0,2642,5.0,0.0,27.82,5.56
475,2644,5.0,2643,5.0,0.0,27.53,5.51
468,2644,0.98,2643,4.97,-0.07,61.98,12.47
472,2644,5.02,2643,1.73,-9.61,18.46,10.67
472,2645,5.02,2644,0.98,-5.54,18.85,19.23
475,2645,5.0,2644,5.02,0.36,27.13,5.41
468,2645,0.6,2644,5.1,2.05,63.17,12.39
468,2646,0.48,2645,5.53,6.25,64.35,11.64
472,2646,4.77,2645,0.6,-1.89,19.3,32.16
475,2646,5.0,2645,5.02,-0.28,26.67,5.31
472,2647,4.13,2646,0.48,0.0,19.81,41.28
475,2647,5.02,2646,4.77,-3.72,26.19,5.49
468,2647,0.48,2646,6.36,10.69,65.47,10.29
472,2648,3.08,2647,0.48,0.22,20.46,42.63
475,2648,5.03,2647,4.13,-8.96,25.74,6.23
468,2648,0.5,2647,7.5,11.2,66.46,8.86
472,2649,1.91,2648,0.5,0.02,21.22,42.43
468,2649,0.5,2648,8.63,10.71,67.33,7.8
475,2649,4.92,2648,3.08,-11.2,25.41,8.25
468,2650,0.5,2649,9.47,6.27,68.05,7.19
472,2650,1.1,2649,0.5,0.0,22.11,44.23
475,2650,4.61,2649,1.91,-11.2,25.21,13.2
472,2651,0.88,2650,0.5,0.0,23.07,46.14
468,2651,0.5,2650,9.88,1.74,68.72,6.96
475,2651,4.14,2650,1.1,-5.33,25.16,22.88
468,2652,0.5,2651,10.0,-0.09,69.39,6.94
475,2652,3.78,2651,0.88,1.28,25.17,28.61
472,2652,1.07,2651,0.5,0.0,24.03,48.07
468,2653,0.5,2652,10.16,2.45,70.08,6.9
472,2653,1.36,2652,0.5,0.0,24.97,49.93
475,2653,3.78,2652,1.07,3.9,25.15,23.51
468,2654,0.5,2653,10.68,7.66,70.75,6.62
472,2654,1.52,2653,0.5,0.0,25.91,51.82
475,2654,4.19,2653,1.36,2.4,25.07,18.43
475,2655,4.74,2654,1.52,0.16,24.95,16.42
472,2655,1.52,2654,0.5,0.0,26.95,53.9
468,2655,0.5,2654,11.67,11.2,71.31,6.11
468,2656,0.5,2655,13.0,11.2,71.71,5.52
475,2656,5.0,2655,1.52,-0.3,24.85,16.35
472,2656,1.5,2655,0.5,0.0,28.14,56.27
468,2657,0.5,2656,14.33,11.2,71.93,5.02
472,2657,1.5,2656,0.5,0.0,29.45,58.9
475,2657,4.79,2656,1.5,0.0,24.75,16.5
475,2658,4.26,2657,1.5,0.0,24.65,16.43
472,2658,1.5,2657,0.5,0.0,30.91,61.82
468,2658,0.49,2657,15.32,7.66,71.91,4.69
472,2659,1.5,2658,0.49,-0.2,32.46,66.25
468,2659,0.47,2658,15.86,2.7,71.73,4.52
475,2659,3.83,2658,1.5,0.0,24.55,16.37
472,2660,1.5,2659,0.47,-0.21,34.03,72.41
468,2660,0.55,2659,16.02,0.0,71.5,4.46
475,2660,3.81,2659,1.5,0.0,24.45,16.3
472,2661,1.5,2660,0.55,1.41,35.6,64.73
468,2661,0.9,2660,16.01,-0.31,71.29,4.45
475,2661,4.07,2660,1.5,0.0,24.33,16.22
472,2662,1.5,2661,0.9,5.17,37.16,41.29
468,2662,1.62,2661,16.0,0.0,71.09,4.44
475,2662,4.23,2661,1.5,0.0,24.22,16.15
475,2663,4.09,2662,1.5,0.0,24.16,16.11
468,2663,2.62,2662,16.0,0.0,70.89,4.43
472,2663,1.5,2662,1.62,9.39,38.67,23.87
475,2664,3.73,2663,1.5,0.0,24.2,16.14
468,2664,3.65,2663,16.0,0.0,70.69,4.42
472,2664,1.5,2663,2.62,11.2,40.08,15.3
472,2665,1.49,2664,3.65,9.79,41.35,11.33
468,2665,4.43,2664,16.0,0.0,70.49,4.41
475,2665,3.4,2664,1.5,0.0,24.38,16.25
472,2666,1.47,2665,4.43,5.98,42.51,9.6
468,2666,4.86,2665,16.0,0.0,70.29,4.39
475,2666,3.29,2665,1.49,-0.19,24.67,16.56
468,2667,5.01,2666,15.99,0.0,70.09,4.38
475,2667,3.41,2666,1.47,-0.14,25.02,17.02
472,2667,1.56,2666,4.86,2.31,43.61,8.97
468,2668,5.02,2667,16.0,0.0,69.89,4.37
475,2668,3.73,2667,1.56,1.39,25.4,16.28
472,2668,1.88,2667,5.01,0.23,44.7,8.92
468,2669,5.0,2668,16.0,0.0,69.69,4.36
472,2669,2.51,2668,5.02,-0.19,45.8,9.12
475,2669,4.1,2668,1.88,4.64,25.76,13.7
468,2670,5.0,2669,16.0,0.0,69.49,4.34
472,2670,3.37,2669,5.0,-0.04,46.89,9.38
475,2670,4.23,2669,2.51,8.17,26.07,10.39
475,2671,4.07,2670,3.37,9.76,26.29,7.8
472,2671,4.24,2670,5.0,0.0,48.0,9.6
468,2671,4.98,2670,16.0,0.0,69.29,4.33
472,2672,4.87,2671,4.98,-0.25,49.09,9.86
468,2672,4.97,2671,16.0,0.0,69.09,4.32
475,2672,3.81,2671,4.24,8.17,26.4,6.23
472,2673,5.19,2672,4.97,-0.08,50.2,10.1
468,2673,5.1,2672,15.98,-0.19,68.91,4.31
475,2673,3.8,2672,4.87,4.64,26.4,5.42
468,2674,5.53,2673,15.97,-0.16,68.74,4.3
475,2674,4.14,2673,5.19,1.41,26.36,5.08
472,2674,5.28,2673,5.1,2.04,51.31,10.06
468,2675,6.36,2674,16.06,1.45,68.43,4.26
475,2675,4.61,2674,5.28,-0.14,26.31,4.98
472,2675,5.26,2674,5.53,6.26,52.41,9.48
468,2676,7.5,2675,16.4,4.95,67.91,4.14
475,2676,4.92,2675,5.26,-0.2,26.34,5.01
472,2676,5.25,2675,6.36,10.7,53.44,8.4
468,2677,8.63,2676,16.98,7.29,67.1,3.95
475,2677,5.03,2676,5.25,0.0,26.51,5.05
472,2677,5.25,2676,7.5,11.2,54.4,7.25
468,2678,9.47,2677,17.51,4.68,65.92,3.76
475,2678,5.02,2677,5.25,0.0,26.79,5.1
472,2678,5.25,2677,8.63,10.7,55.34,6.41
472,2679,5.25,2678,9.47,6.26,56.21,5.94
468,2679,9.9,2678,17.61,-2.18,64.44,3.66
475,2679,5.0,2678,5.25,0.0,27.21,5.18
472,2680,5.25,2679,9.9,2.05,57.0,5.76
475,2680,5.01,2679,5.25,0.0,27.69,5.27
468,2680,10.03,2679,17.12,-8.44,62.78,3.67
475,2681,5.03,2680,5.25,0.0,28.18,5.37
468,2681,10.02,2680,16.28,-9.55,61.1,3.75
472,2681,5.25,2680,10.03,-0.07,57.66,5.75
472,2682,5.25,2681,10.02,-0.25,58.22,5.81
475,2682,4.94,2681,5.25,0.0,28.66,5.46
468,2682,10.0,2681,15.52,-6.08,59.54,3.84
472,2683,5.25,2682,10.0,0.0,58.71,5.87
468,2683,10.0,2682,15.1,-2.05,58.05,3.84
475,2683,4.68,2682,5.25,0.0,29.13,5.55
472,2684,5.25,2683,10.0,0.0,59.19,5.92
475,2684,4.37,2683,5.25,0.0,29.61,5.64
468,2684,10.0,2683,14.97,0.08,56.56,3.78
472,2685,5.24,2684,10.0,0.0,59.69,5.97
468,2685,10.0,2684,14.98,0.25,55.07,3.68
475,2685,4.27,2684,5.25,0.0,30.09,5.73
468,2686,10.0,2685,15.02,0.26,53.57,3.57
475,2686,4.59,2685,5.24,-0.23,30.56,5.83
472,2686,5.22,2685,10.0,0.0,60.19,6.02
475,2687,5.24,2686,5.22,-0.22,31.04,5.95
472,2687,5.31,2686,10.0,0.0,60.69,6.07
468,2687,10.0,2686,15.03,0.08,52.06,3.46
475,2688,5.87,2687,5.31,1.52,31.53,5.94
472,2688,5.68,2687,10.0,0.0,61.21,6.12
468,2688,10.0,2687,14.9,-2.06,50.55,3.39
475,2689,6.25,2688,5.68,5.52,32.01,5.64
472,2689,6.45,2688,10.0,0.0,61.72,6.17
468,2689,9.98,2688,14.47,-6.26,49.04,3.39
468,2690,10.01,2689,13.64,-10.69,47.59,3.49
472,2690,7.52,2689,9.98,-0.27,62.16,6.23
475,2690,6.37,2689,6.45,10.12,32.45,5.03
468,2691,10.26,2690,12.5,-11.2,46.29,3.7
475,2691,6.35,2690,7.52,11.2,32.75,4.36
472,2691,8.51,2690,10.01,0.53,62.48,6.24
468,2692,10.84,2691,11.36,-10.72,45.09,3.97
475,2692,6.33,2691,8.51,8.74,32.91,3.87
472,2692,9.02,2691,10.26,3.8,62.69,6.11
475,2693,6.33,2692,9.02,1.84,32.99,3.66
472,2693,9.0,2692,10.84,7.87,62.72,5.79
468,2693,11.56,2692,10.53,-6.26,44.04,4.18
468,2694,11.94,2693,10.1,-2.03,43.05,4.26
475,2694,6.33,2693,9.0,-3.2,33.17,3.69
472,2694,8.79,2693,11.56,7.86,62.6,5.41
472,2695,8.79,2694,11.94,1.12,62.34,5.22
468,2695,11.6,2694,9.99,0.34,42.06,4.21
475,2695,6.33,2694,8.79,-2.47,33.52,3.81
472,2696,9.14,2695,11.6,-8.21,62.08,5.35
475,2696,6.33,2695,8.79,2.38,33.94,3.86
468,2696,10.62,2695,10.01,0.33,41.06,4.1
475,2697,6.33,2696,9.14,5.58,34.21,3.74
472,2697,9.61,2696,10.62,-11.2,61.96,5.83
468,2697,9.51,2696,9.9,-2.05,40.05,4.05
475,2698,6.33,2697,9.61,4.48,34.27,3.57
472,2698,9.92,2697,9.51,-10.45,61.97,6.52
468,2698,8.74,2697,9.47,-6.27,39.04,4.12
472,2699,10.03,2698,8.74,-4.76,62.05,7.1
